Trial,ESN,Name,Lat,Lng,Timestamp,Datetime,Order ,ID ,,,,
1,331254,UNHCMB,43.079849,-70.859349,1342284900,7/14/12 12:55,4,LB21,,,,
1,331254,UNHCMB,43.079817,-70.859435,1342283100,7/14/12 12:25,5,LB21,,,,
1,331254,UNHCMB,43.07986,-70.859306,1342281360,7/14/12 11:56,6,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859306,1342279560,7/14/12 11:26,7,LB21,,,,
1,331254,UNHCMB,43.079807,-70.859263,1342278060,7/14/12 11:01,8,LB21,,,,
1,331254,UNHCMB,43.07986,-70.859263,1342275960,7/14/12 10:26,9,LB21,,,,
1,331254,UNHCMB,43.07927,-70.860357,1342274100,7/14/12 9:55,10,LB21,,,,
1,331254,UNHCMB,43.078755,-70.862074,1342272300,7/14/12 9:25,11,LB21,,,,
1,331254,UNHCMB,43.079796,-70.859349,1342270560,7/14/12 8:56,12,LB21,,,,
1,331254,UNHCMB,43.079796,-70.85937,1342268700,7/14/12 8:25,13,LB21,,,,
1,331254,UNHCMB,43.079839,-70.859349,1342266960,7/14/12 7:56,14,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859349,1342265160,7/14/12 7:26,15,LB21,,,,
1,331254,UNHCMB,43.079839,-70.859327,1342263300,7/14/12 6:55,16,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859349,1342261500,7/14/12 6:25,17,LB21,,,,
1,331254,UNHCMB,43.079807,-70.859392,1342259700,7/14/12 5:55,18,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859349,1342257900,7/14/12 5:25,19,LB21,,,,
1,331254,UNHCMB,43.07986,-70.859327,1342256100,7/14/12 4:55,20,LB21,,,,
1,331254,UNHCMB,43.07986,-70.859327,1342254360,7/14/12 4:26,21,LB21,,,,
1,331254,UNHCMB,43.079828,-70.859349,1342252500,7/14/12 3:55,22,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859306,1342251060,7/14/12 3:31,23,LB21,,,,
1,331254,UNHCMB,43.079839,-70.859327,1342248960,7/14/12 2:56,24,LB21,,,,
1,331254,UNHCMB,43.079839,-70.859306,1342247100,7/14/12 2:25,25,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859306,1342245360,7/14/12 1:56,26,LB21,,,,
1,331254,UNHCMB,43.079849,-70.859392,1342243500,7/14/12 1:25,27,LB21,,,,
1,331254,UNHCMB,43.079882,-70.859327,1342241700,7/14/12 0:55,28,LB21,,,,
1,331254,UNHCMB,43.077779,-70.858512,1342239900,7/14/12 0:25,29,LB21,,,,
1,331254,UNHCMB,43.079871,-70.859306,1342238100,7/13/12 23:55,30,LB21,,,,
1,331254,UNHCMB,43.079796,-70.859284,1342236300,7/13/12 23:25,31,LB21,,,,
1,331254,UNHCMB,43.079796,-70.859306,1342234560,7/13/12 22:56,32,LB21,,,,
1,331254,UNHCMB,43.079817,-70.859349,1342232760,7/13/12 22:26,33,LB21,,,,
1,331254,UNHCMB,43.079807,-70.85937,1342231260,7/13/12 22:01,34,LB21,,,,
1,331254,UNHCMB,43.079817,-70.859327,1342229760,7/13/12 21:36,35,LB21,,,,
1,331254,UNHCMB,43.079839,-70.859327,1342227960,7/13/12 21:06,36,LB21,,,,
1,331254,UNHCMB,43.079796,-70.85937,1342225500,7/13/12 20:25,37,LB21,,,,
1,331254,UNHCMB,43.079785,-70.859413,1342223700,7/13/12 19:55,38,LB21,,,,
1,331254,UNHCMB,43.079796,-70.859413,1342221960,7/13/12 19:26,39,LB21,,,,
1,331254,UNHCMB,43.079764,-70.859456,1342220160,7/13/12 18:56,40,LB21,,,,
1,331254,UNHCMB,43.079699,-70.859735,1342218360,7/13/12 18:26,41,LB21,,,,
1,331254,UNHCMB,43.079259,-70.860443,1342216560,7/13/12 17:56,42,LB21,,,,
1,331254,UNHCMB,43.078852,-70.862417,1342214700,7/13/12 17:25,43,LB21,,,,
1,331254,UNHCMB,43.080214,-70.864692,1342212960,7/13/12 16:56,44,LB21,,,,
1,331254,UNHCMB,43.083175,-70.863876,1342211160,7/13/12 16:26,45,LB21,,,,
1,331254,UNHCMB,43.085697,-70.862031,1342209300,7/13/12 15:55,46,LB21,,,,
1,331254,UNHCMB,43.087113,-70.860851,1342207500,7/13/12 15:25,47,LB21,,,,
1,331254,UNHCMB,43.087285,-70.860143,1342205700,7/13/12 14:55,48,LB21,,,,
1,331254,UNHCMB,43.087724,-70.86025,1342203900,7/13/12 14:25,49,LB21,,,,
1,331254,UNHCMB,43.083422,-70.865614,1342202100,7/13/12 13:55,50,LB21,,,,
1,331254,UNHCMB,43.075483,-70.869262,1342200300,7/13/12 13:25,51,LB21,,,,
1,331254,UNHCMB,43.068477,-70.869155,1342198500,7/13/12 12:55,52,LB21,,,,
1,331254,UNHCMB,43.063016,-70.864713,1342196700,7/13/12 12:25,53,LB21,,,,
1,331254,UNHCMB,43.06264,-70.855508,1342194900,7/13/12 11:55,54,LB21,,,,
1,331254,UNHCMB,43.061578,-70.851603,1342193160,7/13/12 11:26,55,LB21,,,,
1,331254,UNHCMB,43.060441,-70.848985,1342191300,7/13/12 10:55,56,LB21,,,,
1,331254,UNHCMB,43.059808,-70.847268,1342189500,7/13/12 10:25,57,LB21,,,,
1,331254,UNHCMB,43.059915,-70.846946,1342185900,7/13/12 9:25,58,LB21,,,,
1,331254,UNHCMB,43.060452,-70.847933,1342184160,7/13/12 8:56,59,LB21,,,,
1,331254,UNHCMB,43.060892,-70.848684,1342182300,7/13/12 8:25,60,LB21,,,,
1,331254,UNHCMB,43.061814,-70.85098,1342181160,7/13/12 8:06,61,LB21,,,,
1,331254,UNHCMB,43.063284,-70.858448,1342178700,7/13/12 7:25,62,LB21,,,,
1,331254,UNHCMB,43.066235,-70.864971,1342176900,7/13/12 6:55,63,LB21,,,,
1,331254,UNHCMB,43.07161,-70.869219,1342175100,7/13/12 6:25,64,LB21,,,,
1,331254,UNHCMB,43.079528,-70.868597,1342173660,7/13/12 6:01,65,LB21,,,,
1,331254,UNHCMB,43.084849,-70.863619,1342171500,7/13/12 5:25,66,LB21,,,,
1,331254,UNHCMB,43.088969,-70.861022,1342169700,7/13/12 4:55,67,LB21,,,,
1,331254,UNHCMB,43.090192,-70.861216,1342167900,7/13/12 4:25,68,LB21,,,,
1,331254,UNHCMB,43.091995,-70.859842,1342166160,7/13/12 3:56,69,LB21,,,,
1,331254,UNHCMB,43.092638,-70.858598,1342164300,7/13/12 3:25,70,LB21,,,,
1,331254,UNHCMB,43.092628,-70.858598,1342162560,7/13/12 2:56,71,LB21,,,,
1,331254,UNHCMB,43.092628,-70.858619,1342160760,7/13/12 2:26,72,LB21,,,,
1,331254,UNHCMB,43.090492,-70.86098,1342158900,7/13/12 1:55,73,LB21,,,,
1,331254,UNHCMB,43.091383,-70.86055,1342157160,7/13/12 1:26,74,LB21,,,,
1,331254,UNHCMB,43.094387,-70.857739,1342155360,7/13/12 0:56,75,LB21,,,,
1,331254,UNHCMB,43.094183,-70.859349,1342153860,7/13/12 0:31,76,LB21,,,,
1,331254,UNHCMB,43.085085,-70.866709,1342152060,7/13/12 0:01,77,LB21,,,,
1,331254,UNHCMB,43.081813,-70.874498,1342149960,7/12/12 23:26,78,LB21,,,,
1,331254,UNHCMB,43.080622,-70.879047,1342148100,7/12/12 22:55,79,LB21,,,,
1,331254,UNHCMB,43.080182,-70.8816,1342146300,7/12/12 22:25,80,LB21,,,,
1,331254,UNHCMB,43.079613,-70.884798,1342144500,7/12/12 21:55,81,LB21,,,,
1,331254,UNHCMB,43.077682,-70.887887,1342142700,7/12/12 21:25,82,LB21,,,,
1,331254,UNHCMB,43.076813,-70.888553,1342140960,7/12/12 20:56,83,LB21,,,,
1,331254,UNHCMB,43.076202,-70.888102,1342139100,7/12/12 20:25,84,LB21,,,,
1,331254,UNHCMB,43.075622,-70.887051,1342137360,7/12/12 19:56,85,LB21,,,,
1,331254,UNHCMB,43.075161,-70.885677,1342135560,7/12/12 19:26,86,LB21,,,,
1,331254,UNHCMB,43.074603,-70.884175,1342133760,7/12/12 18:56,87,LB21,,,,
1,331254,UNHCMB,43.073637,-70.88218,1342131960,7/12/12 18:26,88,LB21,,,,
1,331254,UNHCMB,43.070258,-70.880613,1342130100,7/12/12 17:55,89,LB21,,,,
1,331254,UNHCMB,43.072125,-70.877159,1342128360,7/12/12 17:26,90,LB21,,,,
1,331254,UNHCMB,43.075504,-70.872202,1342126560,7/12/12 16:56,91,LB21,,,,
1,331254,UNHCMB,43.081416,-70.867245,1342124760,7/12/12 16:26,92,LB21,,,,
1,331254,UNHCMB,43.085976,-70.862482,1342122900,7/12/12 15:55,93,LB21,,,,
1,331254,UNHCMB,43.089119,-70.861108,1342121100,7/12/12 15:25,94,LB21,,,,
1,331254,UNHCMB,43.091598,-70.859799,1342119300,7/12/12 14:55,95,LB21,,,,
1,331254,UNHCMB,43.09148,-70.860229,1342117500,7/12/12 14:25,96,LB21,,,,
1,331254,UNHCMB,43.091394,-70.860314,1342115700,7/12/12 13:55,97,LB21,,,,
1,331254,UNHCMB,43.091544,-70.86025,1342113900,7/12/12 13:25,98,LB21,,,,
1,331254,UNHCMB,43.08928,-70.860143,1342112100,7/12/12 12:55,99,LB21,,,,
1,331254,UNHCMB,43.084248,-70.864735,1342110300,7/12/12 12:25,100,LB21,,,,
1,331254,UNHCMB,43.07603,-70.869219,1342108560,7/12/12 11:56,101,LB21,,,,
1,331254,UNHCMB,43.071942,-70.872524,1342106760,7/12/12 11:26,102,LB21,,,,
1,331254,UNHCMB,43.068981,-70.873425,1342104900,7/12/12 10:55,103,LB21,,,,
1,331254,UNHCMB,43.06528,-70.876472,1342103100,7/12/12 10:25,104,LB21,,,,
1,331254,UNHCMB,43.063402,-70.879991,1342101360,7/12/12 9:56,105,LB21,,,,
1,331254,UNHCMB,43.062501,-70.882587,1342099500,7/12/12 9:25,106,LB21,,,,
1,331254,UNHCMB,43.062308,-70.883231,1342097700,7/12/12 8:55,107,LB21,,,,
1,331254,UNHCMB,43.062372,-70.883124,1342095960,7/12/12 8:26,108,LB21,,,,
1,331254,UNHCMB,43.062426,-70.882051,1342094100,7/12/12 7:55,109,LB21,,,,
1,331254,UNHCMB,43.063027,-70.88057,1342092300,7/12/12 7:25,110,LB21,,,,
1,331254,UNHCMB,43.06425,-70.879476,1342090860,7/12/12 7:01,111,LB21,,,,
1,331254,UNHCMB,43.065763,-70.879412,1342088700,7/12/12 6:25,112,LB21,,,,
1,331254,UNHCMB,43.067404,-70.880141,1342086900,7/12/12 5:55,113,LB21,,,,
1,331254,UNHCMB,43.069979,-70.876257,1342085100,7/12/12 5:25,114,LB21,,,,
1,331254,UNHCMB,43.075612,-70.871494,1342083300,7/12/12 4:55,115,LB21,,,,
1,331254,UNHCMB,43.080729,-70.869176,1342081500,7/12/12 4:25,116,LB21,,,,
1,331254,UNHCMB,43.084087,-70.866065,1342080060,7/12/12 4:01,117,LB21,,,,
1,331254,UNHCMB,43.088218,-70.861602,1342077900,7/12/12 3:25,118,LB21,,,,
1,331254,UNHCMB,43.092123,-70.8601,1342076100,7/12/12 2:55,119,LB21,,,,
1,331254,UNHCMB,43.09413,-70.860658,1342074660,7/12/12 2:31,120,LB21,,,,
1,331254,UNHCMB,43.092595,-70.860593,1342072500,7/12/12 1:55,121,LB21,,,,
1,331254,UNHCMB,43.091565,-70.859993,1342070760,7/12/12 1:26,122,LB21,,,,
1,331254,UNHCMB,43.092113,-70.859799,1342068960,7/12/12 0:56,123,LB21,,,,
1,331254,UNHCMB,43.091469,-70.860379,1342067160,7/12/12 0:26,124,LB21,,,,
1,331254,UNHCMB,43.091362,-70.860615,1342065300,7/11/12 23:55,125,LB21,,,,
1,331254,UNHCMB,43.086973,-70.861044,1342063500,7/11/12 23:25,126,LB21,,,,
1,331254,UNHCMB,43.087295,-70.861022,1342061760,7/11/12 22:56,127,LB21,,,,
1,331254,UNHCMB,43.083884,-70.867653,1342059900,7/11/12 22:25,128,LB21,,,,
1,331254,UNHCMB,43.074013,-70.868039,1342058760,7/11/12 22:06,129,LB21,,,,
1,331254,UNHCMB,43.069646,-70.868039,1342056360,7/11/12 21:26,130,LB21,,,,
1,331254,UNHCMB,43.066374,-70.868962,1342054500,7/11/12 20:55,131,LB21,,,,
1,331254,UNHCMB,43.065923,-70.869713,1342052700,7/11/12 20:25,132,LB21,,,,
1,331254,UNHCMB,43.065333,-70.869885,1342050900,7/11/12 19:55,133,LB21,,,,
1,331254,UNHCMB,43.068756,-70.868468,1342049460,7/11/12 19:31,134,LB21,,,,
1,331254,UNHCMB,43.073004,-70.869606,1342047360,7/11/12 18:56,135,LB21,,,,
1,331254,UNHCMB,43.079088,-70.868661,1342045560,7/11/12 18:26,136,LB21,,,,
1,331254,UNHCMB,43.087993,-70.862675,1342043760,7/11/12 17:56,137,LB21,,,,
1,331254,UNHCMB,43.096919,-70.859177,1342041960,7/11/12 17:26,138,LB21,,,,
1,331254,UNHCMB,43.103206,-70.857246,1342040160,7/11/12 16:56,139,LB21,,,,
1,331254,UNHCMB,43.11048,-70.856688,1342038360,7/11/12 16:26,140,LB21,,,,
1,331254,UNHCMB,43.118838,-70.864091,1342036500,7/11/12 15:55,141,LB21,,,,
1,331254,UNHCMB,43.123924,-70.861366,1342034700,7/11/12 15:25,142,LB21,,,,
1,331254,UNHCMB,43.122357,-70.852504,1342032900,7/11/12 14:55,143,LB21,,,,
1,331254,UNHCMB,43.119439,-70.84641,1342031100,7/11/12 14:25,144,LB21,,,,
1,331254,UNHCMB,43.11916,-70.843599,1342029300,7/11/12 13:55,145,LB21,,,,
1,331254,UNHCMB,43.120158,-70.844715,1342027500,7/11/12 13:25,146,LB21,,,,
1,331254,UNHCMB,43.122046,-70.850379,1342025700,7/11/12 12:55,147,LB21,,,,
1,331254,UNHCMB,43.110019,-70.807014,1342023900,7/11/12 12:25,148,LB21,,,,
1,331254,UNHCMB,43.123248,-70.851989,1342022100,7/11/12 11:55,149,LB21,,,,
1,331254,UNHCMB,N/A,N/A,1342020300,7/11/12 11:25,150,LB21,,,,
2,331254,UNHCMB,N/A,N/A,1341955800,7/10/12 17:30,151,LB21,,,,
3,331254,UNHCMB,N/A,N/A,1341356100,7/3/12 18:55,152,LB22,,,,
3,331254,UNHCMB,N/A,N/A,1341354600,7/3/12 18:30,153,LB22,,,,
3,331254,UNHCMB,N/A,N/A,1341352860,7/3/12 18:01,154,LB22,,,,
3,331254,UNHCMB,43.069518,-70.713522,1341350760,7/3/12 17:26,155,LB22,,,,
3,331254,UNHCMB,43.070709,-70.713179,1341348960,7/3/12 16:56,156,LB22,,,,
3,331254,UNHCMB,43.075107,-70.705433,1341347160,7/3/12 16:26,157,LB22,,,,
3,331254,UNHCMB,N/A,N/A,1341345600,7/3/12 16:00,158,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835724,1341341760,7/3/12 14:56,159,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835745,1341339900,7/3/12 14:25,160,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835724,1341338100,7/3/12 13:55,161,LB22,,,,
3,331254,UNHCMB,43.116328,-70.835702,1341336300,7/3/12 13:25,162,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835767,1341334500,7/3/12 12:55,163,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835681,1341333360,7/3/12 12:36,164,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835724,1341331260,7/3/12 12:01,165,LB22,,,,
3,331254,UNHCMB,43.116424,-70.835681,1341329460,7/3/12 11:31,166,LB22,,,,
3,331254,UNHCMB,43.116424,-70.835702,1341327360,7/3/12 10:56,167,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341326160,7/3/12 10:36,168,LB22,,,,
3,331254,UNHCMB,43.116306,-70.835724,1341323700,7/3/12 9:55,169,LB22,,,,
3,331254,UNHCMB,43.116295,-70.835745,1341321960,7/3/12 9:26,170,LB22,,,,
3,331254,UNHCMB,43.116295,-70.835681,1341320160,7/3/12 8:56,171,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341318360,7/3/12 8:26,172,LB22,,,,
3,331254,UNHCMB,43.116317,-70.83566,1341316500,7/3/12 7:55,173,LB22,,,,
3,331254,UNHCMB,43.116317,-70.835702,1341314700,7/3/12 7:25,174,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835724,1341312900,7/3/12 6:55,175,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341311100,7/3/12 6:25,176,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835724,1341309300,7/3/12 5:55,177,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341307500,7/3/12 5:25,178,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835724,1341305700,7/3/12 4:55,179,LB22,,,,
3,331254,UNHCMB,43.11637,-70.83566,1341303900,7/3/12 4:25,180,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835681,1341302100,7/3/12 3:55,181,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341300300,7/3/12 3:25,182,LB22,,,,
3,331254,UNHCMB,43.114032,-70.836668,1341298500,7/3/12 2:55,183,LB22,,,,
3,331254,UNHCMB,43.117722,-70.837483,1341296700,7/3/12 2:25,184,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835702,1341294900,7/3/12 1:55,185,LB22,,,,
3,331254,UNHCMB,43.116328,-70.835681,1341293160,7/3/12 1:26,186,LB22,,,,
3,331254,UNHCMB,43.116317,-70.835702,1341291300,7/3/12 0:55,187,LB22,,,,
3,331254,UNHCMB,N/A,N/A,1341289560,7/3/12 0:26,188,LB22,,,,
3,331254,UNHCMB,43.116317,-70.83566,1341287760,7/2/12 23:56,189,LB22,,,,
3,331254,UNHCMB,43.114321,-70.832891,1341285900,7/2/12 23:25,190,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835681,1341284160,7/2/12 22:56,191,LB22,,,,
3,331254,UNHCMB,43.116306,-70.835724,1341282360,7/2/12 22:26,192,LB22,,,,
3,331254,UNHCMB,43.116317,-70.835702,1341280560,7/2/12 21:56,193,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341278760,7/2/12 21:26,194,LB22,,,,
3,331254,UNHCMB,43.116349,-70.83566,1341276960,7/2/12 20:56,195,LB22,,,,
3,331254,UNHCMB,43.116349,-70.83566,1341275160,7/2/12 20:26,196,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341273360,7/2/12 19:56,197,LB22,,,,
3,331254,UNHCMB,43.116134,-70.835702,1341271560,7/2/12 19:26,198,LB22,,,,
3,331254,UNHCMB,43.116263,-70.835702,1341269760,7/2/12 18:56,199,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835788,1341267960,7/2/12 18:26,200,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341266460,7/2/12 18:01,201,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341264300,7/2/12 17:25,202,LB22,,,,
3,331254,UNHCMB,43.116714,-70.835445,1341262500,7/2/12 16:55,203,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835702,1341260760,7/2/12 16:26,204,LB22,,,,
3,331254,UNHCMB,43.116328,-70.83566,1341259260,7/2/12 16:01,205,LB22,,,,
3,331254,UNHCMB,43.116328,-70.835702,1341257460,7/2/12 15:31,206,LB22,,,,
3,331254,UNHCMB,43.116263,-70.835681,1341255300,7/2/12 14:55,207,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835724,1341253500,7/2/12 14:25,208,LB22,,,,
3,331254,UNHCMB,43.11637,-70.836732,1341251700,7/2/12 13:55,209,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835745,1341249960,7/2/12 13:26,210,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835767,1341248160,7/2/12 12:56,211,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341246300,7/2/12 12:25,212,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341244560,7/2/12 11:56,213,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835681,1341242760,7/2/12 11:26,214,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835724,1341240960,7/2/12 10:56,215,LB22,,,,
3,331254,UNHCMB,43.116317,-70.835724,1341239160,7/2/12 10:26,216,LB22,,,,
3,331254,UNHCMB,43.116306,-70.835745,1341237360,7/2/12 9:56,217,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341236160,7/2/12 9:36,218,LB22,,,,
3,331254,UNHCMB,43.116328,-70.83566,1341233760,7/2/12 8:56,219,LB22,,,,
3,331254,UNHCMB,43.116124,-70.83302,1341231960,7/2/12 8:26,220,LB22,,,,
3,331254,UNHCMB,43.116328,-70.835681,1341230100,7/2/12 7:55,221,LB22,,,,
3,331254,UNHCMB,43.116317,-70.835724,1341226500,7/2/12 6:55,222,LB22,,,,
3,331254,UNHCMB,43.11857,-70.835745,1341225060,7/2/12 6:31,223,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835724,1341222960,7/2/12 5:56,224,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341221100,7/2/12 5:25,225,LB22,,,,
3,331254,UNHCMB,43.117218,-70.833471,1341219660,7/2/12 5:01,226,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341217560,7/2/12 4:26,227,LB22,,,,
3,331254,UNHCMB,43.111671,-70.840766,1341215700,7/2/12 3:55,228,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341214560,7/2/12 3:36,229,LB22,,,,
3,331254,UNHCMB,N/A,N/A,1341212160,7/2/12 2:56,230,LB22,,,,
3,331254,UNHCMB,43.117744,-70.834866,1341210660,7/2/12 2:31,231,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341208560,7/2/12 1:56,232,LB22,,,,
3,331254,UNHCMB,43.11636,-70.83566,1341206760,7/2/12 1:26,233,LB22,,,,
3,331254,UNHCMB,43.116328,-70.835745,1341204960,7/2/12 0:56,234,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341203160,7/2/12 0:26,235,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341201300,7/1/12 23:55,236,LB22,,,,
3,331254,UNHCMB,43.116328,-70.835702,1341199560,7/1/12 23:26,237,LB22,,,,
3,331254,UNHCMB,43.116349,-70.83566,1341197760,7/1/12 22:56,238,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835681,1341196260,7/1/12 22:31,239,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835745,1341194160,7/1/12 21:56,240,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835681,1341192660,7/1/12 21:31,241,LB22,,,,
3,331254,UNHCMB,43.116531,-70.837033,1341190500,7/1/12 20:55,242,LB22,,,,
3,331254,UNHCMB,43.116338,-70.835702,1341188700,7/1/12 20:25,243,LB22,,,,
3,331254,UNHCMB,43.118742,-70.835295,1341186900,7/1/12 19:55,244,LB22,,,,
3,331254,UNHCMB,43.116703,-70.837119,1341185100,7/1/12 19:25,245,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835745,1341183300,7/1/12 18:55,246,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835724,1341181500,7/1/12 18:25,247,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341179760,7/1/12 17:56,248,LB22,,,,
3,331254,UNHCMB,43.116413,-70.835702,1341177960,7/1/12 17:26,249,LB22,,,,
3,331254,UNHCMB,43.116403,-70.835681,1341176100,7/1/12 16:55,250,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835702,1341174360,7/1/12 16:26,251,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835681,1341172500,7/1/12 15:55,252,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341171060,7/1/12 15:31,253,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341167100,7/1/12 14:25,254,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835724,1341165300,7/1/12 13:55,255,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835745,1341163500,7/1/12 13:25,256,LB22,,,,
3,331254,UNHCMB,43.116392,-70.83566,1341160260,7/1/12 12:31,257,LB22,,,,
3,331254,UNHCMB,43.116242,-70.835531,1341158160,7/1/12 11:56,258,LB22,,,,
3,331254,UNHCMB,43.117862,-70.834136,1341156300,7/1/12 11:25,259,LB22,,,,
3,331254,UNHCMB,43.115984,-70.836303,1341154860,7/1/12 11:01,260,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341152760,7/1/12 10:26,261,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835745,1341150900,7/1/12 9:55,262,LB22,,,,
3,331254,UNHCMB,43.11636,-70.835724,1341149160,7/1/12 9:26,263,LB22,,,,
3,331254,UNHCMB,43.115319,-70.83478,1341147300,7/1/12 8:55,264,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835724,1341145500,7/1/12 8:25,265,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341143700,7/1/12 7:55,266,LB22,,,,
3,331254,UNHCMB,43.116413,-70.835638,1341141900,7/1/12 7:25,267,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835681,1341140460,7/1/12 7:01,268,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835724,1341138660,7/1/12 6:31,269,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341136500,7/1/12 5:55,270,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341135060,7/1/12 5:31,271,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835681,1341132900,7/1/12 4:55,272,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835702,1341131160,7/1/12 4:26,273,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835681,1341129300,7/1/12 3:55,274,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835638,1341127860,7/1/12 3:31,275,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835702,1341126060,7/1/12 3:01,276,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341123900,7/1/12 2:25,277,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341122160,7/1/12 1:56,278,LB22,,,,
3,331254,UNHCMB,43.116403,-70.835724,1341120360,7/1/12 1:26,279,LB22,,,,
3,331254,UNHCMB,43.116403,-70.835702,1341118500,7/1/12 0:55,280,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835681,1341116760,7/1/12 0:26,281,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835638,1341114960,6/30/12 23:56,282,LB22,,,,
3,331254,UNHCMB,43.114418,-70.833192,1341113100,6/30/12 23:25,283,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835702,1341111300,6/30/12 22:55,284,LB22,,,,
3,331254,UNHCMB,43.116424,-70.83566,1341109860,6/30/12 22:31,285,LB22,,,,
3,331254,UNHCMB,43.116488,-70.835617,1341107760,6/30/12 21:56,286,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835702,1341105960,6/30/12 21:26,287,LB22,,,,
3,331254,UNHCMB,43.116392,-70.835702,1341104100,6/30/12 20:55,288,LB22,,,,
3,331254,UNHCMB,43.11637,-70.83566,1341102360,6/30/12 20:26,289,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341100500,6/30/12 19:55,290,LB22,,,,
3,331254,UNHCMB,43.116349,-70.835724,1341098760,6/30/12 19:26,291,LB22,,,,
3,331254,UNHCMB,43.11637,-70.835702,1341096900,6/30/12 18:55,292,LB22,,,,
3,331254,UNHCMB,43.11637,-70.83566,1341095160,6/30/12 18:26,293,LB22,,,,
3,331254,UNHCMB,43.116381,-70.835681,1341093300,6/30/12 17:55,294,LB22,,,,
